,rec_num,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,state,city_development_matrics
15911,15912,6872,city_28,0.939,,No relevent experience,,Masters,STEM,6,500-999,Pvt Ltd,>4,74,0.0,CA,9.389999999999999
15912,15913,18788,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,105,0.0,CA,9.25
15913,15914,4460,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,,,never,40,1.0,CA,9.200000000000001
15914,15915,5842,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,4,55,1.0,CA,6.24
15915,15916,17329,city_23,0.899,,No relevent experience,Part time course,High School,,5,,,never,160,0.0,CA,8.99
15916,15917,2352,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,3,6,0.0,CA,6.24
15917,15918,15621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,76,0.0,CA,9.200000000000001
15918,15919,19127,city_67,0.855,Other,Has relevent experience,Full time course,Masters,STEM,8,10000+,Pvt Ltd,1,176,0.0,CA,8.55
15919,15920,15043,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Early Stage Startup,1,8,0.0,CA,9.200000000000001
15920,15921,18766,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,11,0.0,CA,8.95
15921,15922,18527,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,26,0.0,CA,6.659999999999999
15922,15923,13845,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,10,0.0,CA,5.789999999999999
15923,15924,30813,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,42,0.0,CA,9.200000000000001
15924,15925,12241,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,,never,16,0.0,CA,9.26
15925,15926,954,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,18,0.0,CA,9.200000000000001
15926,15927,8167,city_173,0.878,Male,No relevent experience,no_enrollment,High School,,16,100-500,Funded Startup,>4,32,0.0,CA,8.78
15927,15928,22584,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,22,1.0,CA,5.5
15928,15929,12536,city_104,0.924,,No relevent experience,Full time course,Graduate,STEM,3,,,1,26,0.0,CA,9.24
15929,15930,26781,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,19,1000-4999,Pvt Ltd,>4,34,0.0,CA,9.200000000000001
15930,15931,19983,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,>4,50,0.0,CA,9.389999999999999
15931,15932,18394,city_61,0.913,Male,No relevent experience,no_enrollment,,,3,,,never,222,0.0,CA,9.13
15932,15933,22306,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,264,0.0,CA,5.2700000000000005
15933,15934,24271,city_16,0.91,Male,Has relevent experience,,Masters,STEM,2,50-99,Early Stage Startup,1,174,1.0,CA,9.1
15934,15935,25402,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,3,66,1.0,CA,9.200000000000001
15935,15936,8298,city_167,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,never,44,1.0,CA,9.21
15936,15937,9030,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Funded Startup,1,84,1.0,CA,6.24
15937,15938,31757,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,39,0.0,CA,8.99
15938,15939,32602,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,,,1,150,1.0,CA,9.200000000000001
15939,15940,1238,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,14,10/49,Funded Startup,2,13,0.0,CA,9.389999999999999
15940,15941,33132,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,133,1.0,CA,7.54
15941,15942,26917,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,70,0.0,CA,8.870000000000001
15942,15943,8073,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,61,0.0,CA,9.26
15943,15944,17318,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,,,1,65,0.0,CA,9.1
15944,15945,13512,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,22,0.0,CA,6.24
15945,15946,22909,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,92,1.0,CA,8.97
15946,15947,5912,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,,160,1.0,CA,6.24
15947,15948,14929,city_71,0.884,Male,Has relevent experience,no_enrollment,,,6,100-500,,1,14,0.0,CA,8.84
15948,15949,731,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,51,1.0,CA,5.5
15949,15950,8557,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,78,0.0,CA,9.200000000000001
15950,15951,18416,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,52,0.0,CA,6.24
15951,15952,8290,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,43,0.0,CA,7.27
15952,15953,8929,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,40,0.0,CA,9.200000000000001
15953,15954,18388,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,9,,,never,100,1.0,CA,9.200000000000001
15954,15955,22170,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,5,<10,Public Sector,1,8,1.0,CA,9.200000000000001
15955,15956,9169,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,,never,50,0.0,CA,9.26
15956,15957,11112,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,280,0.0,CA,9.200000000000001
15957,15958,16298,city_158,0.7659999999999999,,Has relevent experience,Part time course,Graduate,STEM,5,10000+,,never,40,0.0,CA,7.659999999999999
15958,15959,10026,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,9,100-500,,1,44,0.0,CA,9.24
15959,15960,33169,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,,,1,49,0.0,CA,9.389999999999999
15960,15961,22681,city_20,0.7959999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,234,0.0,CA,7.959999999999999
15961,15962,28887,city_50,0.8959999999999999,Male,No relevent experience,Part time course,High School,,5,<10,Early Stage Startup,never,210,1.0,CA,8.959999999999999
15962,15963,15696,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,92,0.0,CA,9.1
15963,15964,983,city_160,0.92,,No relevent experience,no_enrollment,Graduate,STEM,13,,,>4,108,0.0,CA,9.200000000000001
15964,15965,23983,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,35,0.0,CA,9.389999999999999
15965,15966,12738,city_28,0.939,Male,Has relevent experience,Full time course,High School,,8,,,>4,85,0.0,CA,9.389999999999999
15966,15967,17160,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,never,130,0.0,CA,6.24
15967,15968,32627,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,86,1.0,CA,9.200000000000001
15968,15969,29456,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,66,0.0,CA,9.1
15969,15970,2960,city_123,0.738,Male,No relevent experience,no_enrollment,Masters,STEM,14,,,1,78,0.0,CA,7.38
15970,15971,6479,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,12,0.0,CA,9.200000000000001
15971,15972,9695,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,96,0.0,CA,9.200000000000001
15972,15973,5606,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,never,31,0.0,CA,9.200000000000001
15973,15974,19367,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,4,88,0.0,CA,9.25
15974,15975,23356,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,45,1.0,CA,6.24
15975,15976,13198,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,218,0.0,CA,9.389999999999999
15976,15977,26588,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,218,1.0,CA,9.26
15977,15978,17027,city_65,0.802,,No relevent experience,no_enrollment,Graduate,Arts,>20,,,3,50,0.0,CA,8.02
15978,15979,16342,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,1,104,1.0,CA,6.24
15979,15980,17359,city_158,0.7659999999999999,Male,No relevent experience,no_enrollment,,,2,,,never,22,0.0,CA,7.659999999999999
15980,15981,27335,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,2,25,0.0,CA,6.24
15981,15982,3406,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,39,0.0,CA,8.959999999999999
15982,15983,25127,city_16,0.91,Male,Has relevent experience,Full time course,,,5,100-500,Pvt Ltd,2,66,0.0,CA,9.1
15983,15984,16741,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,44,0.0,CA,9.200000000000001
15984,15985,26086,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,44,0.0,CA,7.54
15985,15986,2848,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,4,0.0,CA,9.200000000000001
15986,15987,21687,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,>4,6,1.0,CA,6.9799999999999995
15987,15988,28464,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,34,0.0,CA,9.389999999999999
15988,15989,26377,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,13,,,>4,57,0.0,CA,9.200000000000001
15989,15990,10480,city_70,0.698,Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,,,1,52,1.0,CA,6.9799999999999995
15990,15991,21748,city_138,0.836,,No relevent experience,no_enrollment,Primary School,,1,,,never,9,0.0,CA,8.36
15991,15992,21352,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,6,1.0,CA,6.24
15992,15993,21629,city_10,0.895,,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,122,0.0,CA,8.95
15993,15994,4680,city_65,0.802,Other,No relevent experience,no_enrollment,High School,,1,,Pvt Ltd,never,51,0.0,CA,8.02
15994,15995,19758,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,,never,54,1.0,CA,6.24
15995,15996,8421,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,10,0.0,CA,9.200000000000001
15996,15997,31968,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,6,100-500,Pvt Ltd,1,210,0.0,CA,6.24
15997,15998,32656,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,1,,,never,84,1.0,CA,8.97
15998,15999,3473,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,256,0.0,CA,9.200000000000001
15999,16000,21398,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,72,0.0,CA,9.26
16000,16001,27841,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,55,0.0,CA,9.1
16001,16002,19354,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,8,1.0,CA,9.200000000000001
16002,16003,9245,city_100,0.887,,No relevent experience,no_enrollment,Phd,STEM,>20,,,3,62,1.0,CA,8.870000000000001
16003,16004,13160,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,168,0.0,CA,9.200000000000001
16004,16005,29823,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,>4,24,0.0,CA,6.9799999999999995
16005,16006,22545,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,30,1.0,CA,9.200000000000001
16006,16007,29978,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,4,63,1.0,CA,6.24
16007,16008,12654,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,3,5,0.0,CA,6.24
16008,16009,23993,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,17,,,never,50,1.0,CA,6.24
16009,16010,16898,city_160,0.92,,No relevent experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,1,59,0.0,CA,9.200000000000001
16010,16011,23801,city_143,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,3,26,0.0,CA,7.4
16011,16012,7866,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,4,180,0.0,CA,8.97
16012,16013,13257,city_19,0.682,Male,Has relevent experience,no_enrollment,High School,,7,1000-4999,Pvt Ltd,1,28,0.0,CA,6.82
16013,16014,24000,city_19,0.682,,Has relevent experience,Full time course,Graduate,STEM,3,,,never,13,1.0,CA,6.82
16014,16015,11033,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,14,<10,Pvt Ltd,>4,23,0.0,CA,9.200000000000001
16015,16016,28850,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,77,0.0,CA,9.49
16016,16017,18151,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,1,90,0.0,CA,9.200000000000001
16017,16018,16895,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,>4,34,0.0,CA,9.200000000000001
16018,16019,29490,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,3,140,1.0,CA,8.55
16019,16020,4348,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,20,0.0,CA,9.200000000000001
16020,16021,14922,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,138,1.0,CA,6.24
16021,16022,29759,city_100,0.887,Male,Has relevent experience,Part time course,High School,,16,,,never,102,1.0,CA,8.870000000000001
16022,16023,12258,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,134,0.0,CA,8.43
16023,16024,33227,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,<1,,,1,15,0.0,CA,6.24
16024,16025,12912,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,50,1.0,CA,9.200000000000001
16025,16026,22326,city_21,0.624,,No relevent experience,no_enrollment,Primary School,,3,,,never,56,1.0,CA,6.24
16026,16027,25030,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,<1,,,never,13,1.0,CA,6.24
16027,16028,15172,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,45,0.0,CA,9.200000000000001
16028,16029,14695,city_91,0.691,Male,No relevent experience,no_enrollment,High School,,7,,,1,138,0.0,CA,6.909999999999999
16029,16030,23139,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,4,0.0,CA,9.200000000000001
16030,16031,2776,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,,,4,11,0.0,CA,9.26
16031,16032,26829,city_123,0.738,Male,No relevent experience,no_enrollment,High School,,>20,,,1,56,0.0,CA,7.38
16032,16033,30547,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,,1,34,1.0,CA,9.200000000000001
16033,16034,23127,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,3,100-500,NGO,1,220,0.0,CA,9.200000000000001
16034,16035,14306,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,25,0.0,CA,9.200000000000001
16035,16036,19617,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,,1,46,0.0,CA,6.24
16036,16037,17670,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,94,0.0,CA,8.02
16037,16038,23823,city_13,0.8270000000000001,,No relevent experience,no_enrollment,,,2,,,never,15,0.0,CA,8.270000000000001
16038,16039,320,city_27,0.848,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,2,8,1.0,CA,8.48
16039,16040,32961,city_14,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,24,1.0,CA,6.9799999999999995
16040,16041,12958,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,never,61,1.0,CA,5.5
16041,16042,7822,city_98,0.949,,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Public Sector,1,50,0.0,CA,9.49
16042,16043,26571,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,NGO,1,11,0.0,CA,8.97
16043,16044,7116,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,12,0.0,CA,9.200000000000001
16044,16045,8946,city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,16,1.0,CA,6.9799999999999995
16045,16046,24084,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,23,0.0,CA,6.24
16046,16047,8676,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,43,0.0,CA,9.200000000000001
16047,16048,27160,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,4,65,1.0,CA,9.1
16048,16049,32055,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,49,0.0,CA,8.55
16049,16050,8761,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,32,0.0,CA,9.200000000000001
16050,16051,2774,city_114,0.926,,Has relevent experience,Full time course,High School,,9,<10,Early Stage Startup,1,151,0.0,CA,9.26
16051,16052,22770,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,164,1.0,CA,6.24
16052,16053,2675,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,70,0.0,CA,8.99
16053,16054,20255,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,,4,84,0.0,CA,9.200000000000001
16054,16055,13423,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,4,34,1.0,CA,6.24
16055,16056,22976,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Funded Startup,1,15,0.0,CA,8.97
16056,16057,17734,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,,never,17,1.0,CA,6.24
16057,16058,10746,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,>4,26,0.0,CA,9.26
16058,16059,14363,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,70,0.0,CA,9.1
16059,16060,25399,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,NGO,1,104,0.0,CA,9.200000000000001
16060,16061,30725,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,21,0.0,CA,9.200000000000001
16061,16062,5131,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,92,0.0,CA,9.200000000000001
16062,16063,258,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,31,0.0,CA,9.200000000000001
16063,16064,20869,city_71,0.884,Other,Has relevent experience,no_enrollment,Graduate,Arts,<1,,,1,8,1.0,CA,8.84
16064,16065,6147,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,15,<10,Early Stage Startup,1,51,0.0,CA,9.26
16065,16066,21620,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,15,1.0,CA,6.24
16066,16067,16179,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,,,,>4,198,1.0,CA,9.200000000000001
16067,16068,6473,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,,1000-4999,Pvt Ltd,1,18,0.0,CA,6.24
16068,16069,20890,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,158,0.0,CA,9.25
16069,16070,2031,city_104,0.924,Male,No relevent experience,Full time course,High School,,5,,,1,72,0.0,CA,9.24
